Column1,Column2,Column3,Column4,Column5
https://meetup.nhncloud.com/posts/86,자바스크립트의 스코프와 클로저,NHN,2016-06-07,
https://d2.naver.com/helloworld/4424601,jQuery 애니메이션은 어떻게 작동하는가? - 심화 편,네이버D2,2016-06-09,
https://meetup.nhncloud.com/posts/88,Objective C에서의 GCD,NHN,2016-06-15,
https://meetup.nhncloud.com/posts/87,JPA N+1 쿼리 문제와 해결,NHN,2016-06-15,
https://engineering.linecorp.com/ko/blog/the-road-to-releasing-line-trial-bot-sdk,LINE Trial Bot SDK의 개발에서 릴리스까지,라인,2016-06-15,
https://tech.buzzvil.com/blog/buzzvil_developer_lookback_essay/,Word2vec을 응용한 컨텐츠 클러스터링,버즈빌,2016-06-16,
https://tech.buzzvil.com/blog/buzzvil_developer_lookback_essay/,Content clustering using word2vec,버즈빌,2016-06-16,
https://techblog.woowahan.com/2500/,IntelliJ 의 VIM 플러그인 마개조하기,우아한형제들,2016-06-18,
https://meetup.nhncloud.com/posts/89,자바스크립트와 이벤트 루프,NHN,2016-06-22,
https://tech.kakao.com/2016/06/27/opensource-5-adt/,kakao의 오픈소스 Ep5 – Almighty Data Transmitter,카카오,2016-06-27,
https://techblog.woowahan.com/2501/,우아한형제들의 Baby Steps,우아한형제들,2016-06-30,
https://tech.kakao.com/2016/07/01/adt-mysql-shard-rebalancing/,ADT 활용 예제1: MySQL Shard 데이터 재분배,카카오,2016-07-01,
https://meetup.nhncloud.com/posts/90,클로저  그리고 캡슐화와 은닉화,NHN,2016-07-05,
https://techblog.woowahan.com/2512/,Sql server 2012 / Event ID 36888 Schannel Error,우아한형제들,2016-07-07,
https://engineering.linecorp.com/ko/blog/fukuoka-office-reopened-with-a-whole-new-look,새롭게 단장한 LINE 후쿠오카 사무실,라인,2016-07-08,
https://d2.naver.com/helloworld/9323973,jQuery 애니메이션은 어떻게 작동하는가? - 응용 편,네이버D2,2016-07-09,
https://engineering.linecorp.com/ko/blog/how-to-provide-stable-loves,안정적인 love를 제공하는 방법,라인,2016-07-12,
https://tech.kakao.com/2016/07/13/coding-for-ssd-part-1/,개발자를 위한 SSD (Coding for SSD) – Part 1 : 목차,카카오,2016-07-13,
https://tech.kakao.com/2016/07/14/coding-for-ssd-part-2/,개발자를 위한 SSD (Coding for SSD) – Part 2 : SSD의 아키텍처와 벤치마킹,카카오,2016-07-14,
https://tech.kakao.com/2016/07/15/coding-for-ssd-part-3/,개발자를 위한 SSD (Coding for SSD) – Part 3 : 페이지 & 블록 & FTL(Flash Translation Layer),카카오,2016-07-15,
https://tech.kakao.com/2016/07/16/coding-for-ssd-part-4/,개발자를 위한 SSD (Coding for SSD) – Part 4 : 고급 기능과 내부 병렬 처리,카카오,2016-07-16,
https://tech.kakao.com/2016/07/17/coding-for-ssd-part-5/,개발자를 위한 SSD (Coding for SSD) – Part 5 : 접근 방법과 시스템 최적화,카카오,2016-07-17,
https://tech.kakao.com/2016/07/18/coding-for-ssd-part-6/,개발자를 위한 SSD (Coding for SSD) – Part 6 : A Summary – What every programmer should know about solid-state drives,카카오,2016-07-18,
https://meetup.nhncloud.com/posts/91,개발자를 힘들게 하는 애플의 IPv6 검수 통과하기,NHN,2016-07-19,
https://d2.naver.com/helloworld/8725603,Android Support Annotations 라이브러리를 활용한 결함 탐지,네이버D2,2016-07-21,
https://meetup.nhncloud.com/posts/92,REST API 제대로 알고 사용하기,NHN,2016-07-25,
https://engineering.linecorp.com/ko/blog/circuit-breakers-for-distributed-services,분산 서비스 환경에 대한 Circuit Breaker 적용,라인,2016-07-25,
https://medium.com/daangn/aws-lambda%EB%A5%BC-%EC%9D%B4%EC%9A%A9%ED%95%9C-%EC%9D%B4%EB%AF%B8%EC%A7%80-%EC%8D%B8%EB%84%A4%EC%9D%BC-%EC%83%9D%EC%84%B1-%EA%B0%9C%EB%B0%9C-%ED%9B%84%EA%B8%B0-acc278d49980,AWS Lambda를 이용한 이미지 썸네일 생성 개발 후기,당근마켓,2016-07-25,
https://engineering.linecorp.com/ko/blog/introducing-the-line-game-airborne-datacenter,LINE Game AirBorne DataCenter 소개,라인,2016-07-27,
https://tech.buzzvil.com/blog/buzzvil_developer_lookback_essay/,"버즈빌 개발자 회고록  ""우리 개발자 자니""",버즈빌,2016-08-01,
https://tech.buzzvil.com/blog/buzzvil_developer_lookback_essay/,"Buzzvil Developer's Lookback Essay - ""Is our dev team working hard or hardly working?""",버즈빌,2016-08-01,
https://d2.naver.com/helloworld/4994500,빠르게 서비스를 개발할 수 있는 Node.js,네이버D2,2016-08-01,
https://techblog.woowahan.com/2504/,첫 Java 프로젝트의 생생한 후기,우아한형제들,2016-08-02,
https://medium.com/styleshare/circle-ci%EC%97%90%EC%84%9C-rbenv%EB%A5%BC-%EC%9D%B4%EC%9A%A9%ED%95%B4%EC%84%9C-ruby-2-2%EC%99%80-cocoapods-0-39-%EB%B2%84%EC%A0%84-%EC%82%AC%EC%9A%A9%ED%95%98%EA%B8%B0-d886cd3338c4,Circle CI에서 rbenv를 이용해서 Ruby 2.2와 CocoaPods 0.39 버전 사용하기,스타일쉐어,2016-08-02,
https://blog.dramancompany.com/2016/08/%ec%95%88%eb%93%9c%eb%a1%9c%ec%9d%b4%eb%93%9c%ec%97%90-%ed%85%8c%ec%8a%a4%ed%8a%b8-%eb%8f%84%ec%9e%85%ed%95%98%ea%b8%b0/,안드로이드에 테스트 도입하기,드라마앤컴퍼니,2016-08-04,
https://engineering.linecorp.com/ko/blog/applying-circuitbreaker-to-channel-gateway,Channel Gateway에 CircuitBreaker 적용,라인,2016-08-05,
https://engineering.linecorp.com/ko/blog/official-line-developer-day-2016-website-and-registration-form,LINE Developer Day 2016 공식 사이트 및 참가 신청 오픈,라인,2016-08-08,
https://blog.dramancompany.com/2016/08/%eb%93%9c%eb%9d%bc%eb%a7%88%ec%97%90%ec%84%9c-1%eb%85%84%ec%9d%98-%ec%84%b1%ec%9e%a5%ea%b8%b0/,드라마에서 1년의 성장기,드라마앤컴퍼니,2016-08-08,
https://meetup.nhncloud.com/posts/93,Generator in Practice,NHN,2016-08-09,
https://engineering.linecorp.com/ko/blog/the-next-step-for-even-safer-messaging-letter-sealing,Letter Sealing 확대 적용으로 더 안전해진 LINE,라인,2016-08-11,
https://techblog.woowahan.com/2505/,쉽고 재밌는 정규식 이야기,우아한형제들,2016-08-16,
https://d2.naver.com/helloworld/6856597,AMP는 어떻게 웹 페이지의 성능을 높일 수 있나,네이버D2,2016-08-18,
https://tech.kakao.com/2016/08/19/gawibawibo/,CODING BATTLE 가위바위보! – 못다한 이야기,카카오,2016-08-19,
https://engineering.linecorp.com/ko/blog/applying-kafka-streams-for-internal-message-delivery-pipeline,내부 데이터 파이프라인에 Kafka Streams 적용하기,라인,2016-08-19,
https://tech.kakao.com/2016/08/25/kemi/,카카오의 전사 리소스 모니터링 시스템 – KEMI(Kakao Event Metering & monItoring),카카오,2016-08-25,
https://meetup.nhncloud.com/posts/94,Anti-OOP: if를 피하는 법,NHN,2016-09-01,
https://techblog.woowahan.com/2506/,Happy Code,우아한형제들,2016-09-05,
https://techblog.woowahan.com/2507/,우아한  WoowahanJS,우아한형제들,2016-09-07,
https://d2.naver.com/helloworld/0475200,멀티테넌트 Hadoop 클러스터 운영 경험기,네이버D2,2016-09-12,
https://techblog.woowahan.com/2508/,[공유] 소프트웨어 팀을 위한 컨플루언스 가이드,우아한형제들,2016-09-13,
https://medium.com/styleshare/ios-10-%EC%9B%B9%EB%B7%B0%EC%97%90%EC%84%9C-lsapplicationqueriesschemes-%EC%97%90-%EB%93%B1%EB%A1%9D%EB%90%98%EC%A7%80-%EC%95%8A%EC%9D%80-url-scheme%EC%9C%BC%EB%A1%9C-%EC%95%B1-%EC%97%B4%EA%B8%B0-a9f76dae3fcb,iOS 10 웹뷰에서 LSApplicationQueriesSchemes 에 등록되지 않은 URL scheme으로 앱 열기,스타일쉐어,2016-09-14,
https://d2.naver.com/helloworld/4874130,네이버 쇼핑의 새로운 카드형 UI 라이브러리  eg.InfiniteGrid,네이버D2,2016-09-21,
https://techblog.woowahan.com/2509/,다 때가 있다 - 우아한형제들 개발자 모집,우아한형제들,2016-09-22,
https://techblog.woowahan.com/2510/,9X년생 개발자 모임 참석 후기,우아한형제들,2016-09-26,
https://engineering.linecorp.com/ko/blog/line-developer-day-2016-recap,LINE Developer Day 2016 결과 보고,라인,2016-09-29,
https://d2.naver.com/helloworld/9121395,네이버 지도 JavaScript API 완벽 가이드 – 투영  지도 유형 편,네이버D2,2016-09-29,
https://meetup.nhncloud.com/posts/96,오픈소스 Moloch을 소개합니다.,NHN,2016-10-06,
https://techblog.woowahan.com/2511/,배달의민족 연성체를 맞이하며,우아한형제들,2016-10-10,
https://techblog.woowahan.com/2512/,Sql server 2012 / Event ID 36888 Schannel Error,우아한형제들,2016-10-19,
https://d2.naver.com/helloworld/1899560,Chrome의 Flash 차단 정책과 Flash에서 Canvas로 전환 사례,네이버D2,2016-10-20,
https://engineering.linecorp.com/ko/blog/the-architecture-behind-chatting-on-line-live,LINE LIVE 채팅 기능의 기반이 되는 아키텍처,라인,2016-10-26,
https://techblog.woowahan.com/2513/,AWS IoT 버튼을 활용하여 차임벨 만들기,우아한형제들,2016-10-28,
https://meetup.nhncloud.com/posts/97,자바스크립트 프레임워크 소개 1- Cycle.js,NHN,2016-11-01,
https://engineering.linecorp.com/ko/blog/using-line-notify-to-send-messages-to-line-from-the-command-line,커맨드 라인에서 LINE에 메시지를 보낼 수 있는 LINE Notify,라인,2016-11-01,
https://meetup.nhncloud.com/posts/98,자바스크립트 프레임워크 소개 2 - Angular2,NHN,2016-11-03,
https://meetup.nhncloud.com/posts/99,자바스크립트 프레임워크 소개 3 - Vue.js,NHN,2016-11-08,
https://engineering.linecorp.com/ko/blog/panel-discussion-at-github-universe-2016,GitHub Universe 패널 참가후기,라인,2016-11-09,
https://engineering.linecorp.com/ko/blog/line-today-service-true-agile-development,애자일 기법을 활용한 LINE TODAY 서비스,라인,2016-11-14,
https://meetup.nhncloud.com/posts/100,자바스크립트 프레임워크 소개 4 - React,NHN,2016-11-21,
https://tech.buzzvil.com/blog/tech-blog-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-android-%ED%8C%8C%ED%8E%B8%ED%99%94-fragmentation/,미니 게임 개발기,버즈빌,2016-11-23,
https://engineering.linecorp.com/ko/blog/automated-testing-using-the-line-ad-sdk,LINE 광고 SDK를 사용한 테스트 자동화,라인,2016-11-24,
https://techblog.woowahan.com/2514/,누군가에게는 빼빼로데이. 누군가에게는?,우아한형제들,2016-11-28,
https://blog.dramancompany.com/2016/11/ruby-%ec%bd%94%eb%93%9c-%ec%84%b1%eb%8a%a5-%ec%b5%9c%ec%a0%81%ed%99%94-feat-ruby-prof-benchmark/,Ruby 코드 성능 최적화 (feat. ruby-prof  Benchmark),드라마앤컴퍼니,2016-11-28,
https://meetup.nhncloud.com/posts/101,오픈소스 라이선스 배경 및 연혁,NHN,2016-11-29,
https://engineering.linecorp.com/ko/blog/using-line-notify-to-send-stickers-and-upload-images,LINE Notify에 스티커 송신 기능과 이미지 업로드 기능 추가,라인,2016-11-30,
https://d2.naver.com/helloworld/3380225,네이버 지도 JavaScript API 완벽 가이드 – 오버레이 편,네이버D2,2016-12-14,
https://techblog.woowahan.com/2515/,좌충우돌 실전 프로젝트 개발 스토리,우아한형제들,2016-12-23,
https://meetup.nhncloud.com/posts/102,TOAST Haste 소개,NHN,2016-12-26,
https://tech.buzzvil.com/blog/tech-blog-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-android-%ED%8C%8C%ED%8E%B8%ED%99%94-fragmentation/,How to use Django rest framework,버즈빌,2016-12-26,
https://tech.kakao.com/2016/12/26/opensource-6-cite/,kakao의 오픈소스 Ep6 – Cite,카카오,2016-12-26,
https://techblog.woowahan.com/2516/,소소한 배민라이더스 BROS 2.0 오픈 이야기,우아한형제들,2016-12-27,
https://tech.kakao.com/2017/01/09/daummovie-rxjs/,RxJS – Daum영화에 적용하다,카카오,2017-01-09,
https://medium.com/styleshare/%EC%8A%A4%ED%83%80%EC%9D%BC%EC%89%90%EC%96%B4-cs%EC%84%BC%ED%84%B0-%EA%B5%AC%EC%B6%95%ED%95%98%EA%B8%B0-7e45f2166440,스타일쉐어 CS센터 구축하기,스타일쉐어,2017-01-10,
https://tech.kakao.com/2017/01/12/kage/,대규모 분산 스토리지(Kage)의 발전과정,카카오,2017-01-12,
https://techblog.woowahan.com/2517/,빌링 시스템 장애  이러지 말란 Maria~,우아한형제들,2017-01-20,
https://tech.kakao.com/2017/01/25/nomad/,오픈소스 간단 리뷰 – nomad : 가벼운 스케쥴러  강력한 성능,카카오,2017-01-25,
https://engineering.linecorp.com/ko/blog/line-haskell-boot-camp,LINE 하스켈 부트 캠프,라인,2017-01-25,
https://tech.buzzvil.com/blog/tech-blog-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-android-%ED%8C%8C%ED%8E%B8%ED%99%94-fragmentation/,Android MVP Pattern - What  Why and How?,버즈빌,2017-01-31,
https://meetup.nhncloud.com/posts/103,Wireshark로 내가 만든 프로토콜 분석하기(Wireshark Custom Dissector 제작),NHN,2017-02-01,
https://d2.naver.com/helloworld/6033708,Gerrit을 이용한 코드 리뷰 시스템 - 코드 리뷰와 Gerrit,네이버D2,2017-02-03,
https://techblog.woowahan.com/2518/,AWS KMS를 이용한 암호화 API 구축하기,우아한형제들,2017-02-06,
https://engineering.linecorp.com/ko/blog/outcomes-of-the-line-security-bug-bounty-program,2016년 LINE Security Bug Bounty Program 결과와 상시운영 소개,라인,2017-02-08,
https://engineering.linecorp.com/ko/blog/line-engineering-and-the-future-of-the-line-engineering-blog,LINE Engineering 사이트 오픈과 Engineering Blog 이전 소식을 전합니다,라인,2017-02-10,
https://d2.naver.com/helloworld/1848131,React 적용 가이드 - React와 Redux,네이버D2,2017-02-10,
https://engineering.linecorp.com/ko/blog/line-taiwan-techpulse-2016-recap,LINE Taiwan TechPulse 2016 행사 후기,라인,2017-02-21,
https://tech.buzzvil.com/blog/tech-blog-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-android-%ED%8C%8C%ED%8E%B8%ED%99%94-fragmentation/,딥러닝 (Tensorflow) 을 이용한 추천시스템 개발,버즈빌,2017-02-22,
https://engineering.linecorp.com/ko/blog/line-group-call-conference-calls-with-up-to-200-people,동시에 200명과 통화할 수 있는 LINE Group Call,라인,2017-02-22,
https://meetup.nhncloud.com/posts/104,쉽게 이해하는 자바스크립트 프로토타입 체인,NHN,2017-02-24,
https://meetup.nhncloud.com/posts/105,OAuth 2.0 대표 취약점과 보안 고려 사항 알아보기,NHN,2017-03-02,
https://techblog.woowahan.com/2519/,OSORI 권한관리 플랫폼,우아한형제들,2017-03-07,
https://d2.naver.com/helloworld/1565302,Android GIF 인코더 빠르게 하기,네이버D2,2017-03-09,
https://d2.naver.com/helloworld/9297403,React 적용 가이드 - React 작동 방법,네이버D2,2017-03-14,
https://meetup.nhncloud.com/posts/106,좋은 git 커밋 메시지를 작성하기 위한 7가지 약속,NHN,2017-03-16,
https://techblog.woowahan.com/2520/,배민 신춘문예 개발기,우아한형제들,2017-03-20,
https://d2.naver.com/helloworld/1859580,Gerrit을 이용한 코드 리뷰 시스템 - Gerrit과 Git,네이버D2,2017-03-20,
https://blog.dramancompany.com/2017/03/%ec%95%84%eb%a6%84%eb%8b%a4%ec%9a%b4-%eb%aa%a8%eb%8d%b8-%ea%b5%ac%ec%a1%b0%eb%a5%bc-%ec%b0%be%ec%95%84%ec%84%9c/,아름다운 모델 구조를 찾아서,드라마앤컴퍼니,2017-03-21,
https://d2.naver.com/helloworld/4276374,"[TECH@NAVER] ""모바일 앱 프로토타이핑"" 책 출간",네이버D2,2017-03-28,
https://tech.buzzvil.com/blog/tech-blog-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-android-%ED%8C%8C%ED%8E%B8%ED%99%94-fragmentation/,개발자의 입장에서 본 버즈빌의 개발 문화: 애자일 소프트웨어 개발,버즈빌,2017-03-31,
https://meetup.nhncloud.com/posts/107,Postman 개요 / 설치 / 사용법 / 활용 방법,NHN,2017-04-03,
https://d2.naver.com/helloworld/4966453,React 적용 가이드 - 네이버 메일 모바일 웹 적용기,네이버D2,2017-04-04,
https://medium.com/lunit/%EB%8B%B9%EC%8B%A0%EC%97%90%EA%B2%8C-redux%EB%8A%94-%ED%95%84%EC%9A%94-%EC%97%86%EC%9D%84%EC%A7%80%EB%8F%84-%EB%AA%A8%EB%A6%85%EB%8B%88%EB%8B%A4-b88dcd175754,당신에게 Redux는 필요 없을지도 모릅니다.,루닛,2017-04-05,
https://d2.naver.com/helloworld/2809766,2017년과 이후 JavaScript의 동향 - JavaScript(ECMAScript),네이버D2,2017-04-08,
https://meetup.nhncloud.com/posts/108,상호작용 데이터모델링,NHN,2017-04-10,
https://meetup.nhncloud.com/posts/109,자바스크립트 AOP 맛보기,NHN,2017-04-12,
https://blog.dramancompany.com/2017/04/aws-code-deploy%eb%a5%bc-%ed%86%b5%ed%95%9c-%eb%b0%b0%ed%8f%ac-%ec%9e%90%eb%8f%99%ed%99%94/,AWS Code Deploy를 통한 배포 자동화,드라마앤컴퍼니,2017-04-17,
https://tech.buzzvil.com/blog/tech-blog-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-android-%ED%8C%8C%ED%8E%B8%ED%99%94-fragmentation/,효과적인 LTV 활용기,버즈빌,2017-04-18,
https://techblog.woowahan.com/2521/,프로세스 개선이 현업에서 정착되려면,우아한형제들,2017-04-18,
https://d2.naver.com/helloworld/6236097,Gerrit을 이용한 코드 리뷰 시스템 - 코드 리뷰 시스템 설치,네이버D2,2017-04-19,
https://engineering.linecorp.com/ko/blog/using-bitbar-to-monitor-prometheus-alerts,BitBar를 사용한 Prometheus 알림 모니터링,라인,2017-04-28,
https://meetup.nhncloud.com/posts/111,Redux 분석하기,NHN,2017-05-02,
https://meetup.nhncloud.com/posts/110,React 렌더링과 성능 알아보기,NHN,2017-05-02,
https://tech.buzzvil.com/blog/tech-blog-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-android-%ED%8C%8C%ED%8E%B8%ED%99%94-fragmentation/,오픈소스를 쇼핑하는 엔지니어,버즈빌,2017-05-12,
https://d2.naver.com/helloworld/1057065,빅데이터 다차원 분석 플랫폼  Kylin,네이버D2,2017-05-15,
https://d2.naver.com/helloworld/7229119,2017년과 이후 JavaScript의 동향 - 라이브러리와 프레임워크,네이버D2,2017-05-18,
https://d2.naver.com/helloworld/0473039,2017년과 이후 JavaScript의 동향 - 브라우저 밖의 JavaScript,네이버D2,2017-05-29,
https://engineering.linecorp.com/ko/blog/line-timeline-performance-on-ios-view-model,View model 구현을 통한 iOS Timeline 성능 개선,라인,2017-05-30,
https://medium.com/styleshare/styleshare-%EB%AC%B8%ED%99%94%EB%A5%BC-%EB%8B%B4%EC%9D%80-6%EB%B2%88%EC%A7%B8-%EC%98%A4%ED%94%BC%EC%8A%A4%EB%A5%BC-%EC%86%8C%EA%B0%9C%ED%95%A9%EB%8B%88%EB%8B%A4-f1cd65ee4785,StyleShare 문화를 담은 6번째 오피스를 소개합니다.,스타일쉐어,2017-05-31,
https://saramin.github.io/2017-06-02-swarm-service/,도커 swarm을 이용한 서비스 런칭하기,사람인,2017-06-02,
https://saramin.github.io/2017-06-02-hello-world-saramin-tech-blog/,Hello World,사람인,2017-06-02,
https://meetup.nhncloud.com/posts/112,Socket.io-Client for Unity3D 소개,NHN,2017-06-08,
https://meetup.nhncloud.com/posts/113,Web Components(1): Keep calm and #UseThePlatform,NHN,2017-06-12,
https://meetup.nhncloud.com/posts/114,Redux-Saga에서의 WebSocket(socket.io) 이벤트 처리,NHN,2017-06-13,
https://d2.naver.com/helloworld/8842776,HTTPS 전환 후 서버 메모리는 안녕한가요?,네이버D2,2017-06-14,
https://d2.naver.com/helloworld/1577518,Gerrit을 이용한 코드 리뷰 시스템 - 인증 환경 설정,네이버D2,2017-06-19,
https://techblog.woowahan.com/2524/,배달의민족 안드로이드 7.27.0 장애 회고,우아한형제들,2017-06-20,
https://engineering.linecorp.com/ko/blog/elastic-on-2017-recap,Elastic{ON} 2017 참가 후기,라인,2017-06-21,
https://meetup.nhncloud.com/posts/115,Web Components(2): Custom Elements,NHN,2017-06-22,
https://techblog.woowahan.com/2525/,우리가 부르는 시니어 개발자는 누구인가?,우아한형제들,2017-07-03,
https://medium.com/daangn/%EC%AB%84%EC%A7%80%EB%A7%90%EA%B3%A0-%ED%88%AC%EC%9E%90-250%ED%9A%8C%EC%97%90-%EB%82%98%EC%98%A8-%EB%8B%B9%EA%B7%BC%EB%A7%88%EC%BC%93-c0bc21452f05,쫄지말고 투자 250회에 나온 당근마켓,당근마켓,2017-07-05,
https://techblog.woowahan.com/2526/,레거시 코드를 파괴하는 Vim 벽돌 깨기,우아한형제들,2017-07-06,
https://engineering.linecorp.com/ko/blog/geo-linked-applications-with-beacon,비콘을 이용한 geo-linked 애플리케이션,라인,2017-07-10,
https://techblog.woowahan.com/2527/,Java Enum 활용기,우아한형제들,2017-07-10,
